"KEY","en","notes","sp","fr","de","it","pt-br"
"DISORDER_OSTEOGENESISIMPERFECTA_DESC","+2 挫傷、+2 流血荊棘、+2 荊棘。`n當你倒地時，會額外再受一次傷勢。","","+2 de moratón, +2 de espinas hemorrágicas y +2 de espinas.
Cuando es abatida, sufre lesiones otra vez.","Contusion&nbsp;+2, Épines sanglantes&nbsp;+2&nbsp;et Épines&nbsp;+2. Lorsque vous êtes K.O., vous recevez une blessure supplémentaire.","+2&nbsp;Beulen, +2&nbsp;Blutige Dornen und +2&nbsp;Dornen.
Wenn du in Ohnmacht fällst, erleidest du eine zusätzliche Verletzung.","+2 Livido, +2 Spine Insanguinate e +2 Spine.
Quando vai KO, subisci una ferita aggiuntiva.","+2 de contusão, +2 de espinhos de sangramento e +2 de espinhos.
Ao ficar inconsciente, você obtém um ferimento adicional."
"DISORDER_GARGANTUAN_NAME","巨獸化","","Pantagruélico","Gargantuesque","Gigantisch","Gargantuismo","Gigantesco"
"DISORDER_GARGANTUAN_DESC","你永久無法移動。","","Esta unidad permanece inmóvil para siempre.","Vous êtes immobile de façon permanente.","Du bist dauerhaft unbeweglich.","Sei permanentemente immobile.","Você fica permanentemente imóvel."
"DISORDER_BRAINDEAD_NAME","腦死","","Muerte cerebral","Mort cérébrale","Hirntot","Morte Cerebrale","Morte Cerebral"
"DISORDER_BRAINDEAD_DESC","升級時獲得兩倍屬性。升級時額外 +1 重擲。","","Obtiene el doble de atributos cuando sube de nivel. +1 de cambio al azar al subir de nivel.","Lorsque vous gagnez un niveau, vous gagnez le double de stats. Options&nbsp;+1&nbsp;lorsque vous gagnez un niveau.","Wenn du ein Level aufsteigst, erhältst du doppelt so viele Attribute. Du kannst deine Auswahlmöglichkeiten einmal neu generieren, wenn du ein Level aufsteigst.","Ottieni il doppio delle statistiche quando sali di livello. +1 possibilità di modifica quando sali di livello.","Obtenha duas vezes mais atributos ao subir de nível. +1 chance de rolar novamente ao subir de nível."
"DISORDER_SENSORYOVERLOAD_NAME","感官過載","","Sobrecarga sensorial","Surcharge sensorielle","Reizüberflutung","Sovraccarico Sensoriale","Sobrecarga Sensorial"
"DISORDER_SENSORYOVERLOADFACE_DESC","除了臉部欄位外全部鎖定。你的臉部裝備效果三倍！","","Todos los espacios se bloquean menos el de la cara. Los efectos de los objetos para la cara se triplican.","Tous vos emplacements sont verrouillés (sauf celui du visage). Les effets de votre objet de visage sont triplés&nbsp;!","Deine Ausrüstungsplätze sind bis auf deine Gesichtsbedeckung gesperrt. Der Effekt deiner Gesichtsbedeckung wird verdreifacht!","Tutti gli slot tranne quello del volto sono bloccati. Gli effetti dell'oggetto sul volto sono triplicati!","Com exceção do seu espaço de rosto, todos os outros espaços ficam bloqueados. Os efeitos de seus itens de rosto são triplicados!"
"DISORDER_SENSORYOVERLOADHEAD_DESC","除了頭部欄位外全部鎖定。你的頭部裝備效果三倍！","","Todos los espacios se bloquean menos el de la cabeza. Los efectos de los objetos para la cara se triplican.","Tous vos emplacements sont verrouillés (sauf celui de la tête). Les effets de votre objet de tête sont triplés&nbsp;!","Deine Ausrüstungsplätze sind bis auf deinen Helm gesperrt. Der Effekt deines Helms wird verdreifacht!
","Tutti gli slot tranne quello della testa sono bloccati. Gli effetti dell'oggetto sulla testa sono triplicati!","Com exceção do seu espaço de cabeça, todos os outros espaços ficam bloqueados. Os efeitos de seus itens de cabeça são triplicados!"
"DISORDER_SENSORYOVERLOADNECK_DESC","除了頸部欄位外全部鎖定。你的頸部裝備效果三倍！","","Todos los espacios se bloquean menos el del cuello. Los efectos de los objetos para la cara se triplican.","Tous vos emplacements sont verrouillés (sauf celui du cou). Les effets de votre objet de cou sont triplés&nbsp;!","Deine Ausrüstungsplätze sind bis auf deine Halsrüstung gesperrt. Der Effekt deiner Halsrüstung wird verdreifacht!
","Tutti gli slot tranne quello del collo sono bloccati. Gli effetti dell'oggetto sul collo sono triplicati!","Com exceção do seu espaço de pescoço, todos os outros espaços ficam bloqueados. Os efeitos de seus itens de pescoço são triplicados!"
"DISORDER_SENSORYOVERLOADTRINKET_DESC","除了飾品欄位外全部鎖定。你的飾品效果三倍！","","Todos los espacios se bloquean menos el de la baratija. Los efectos de las baratijas se triplican.","Tous vos emplacements sont verrouillés (sauf celui de la babiole). Les effets de votre babiole sont triplés&nbsp;!","Deine Ausrüstungsplätze sind bis auf dein Zubehör gesperrt. Der Effekt deines Zubehörs wird verdreifacht!
","Tutti gli slot tranne quello del ciondolo sono bloccati. Gli effetti del ciondolo sono triplicati!","Com exceção do seu espaço de acessório, todos os outros espaços ficam bloqueados. Os efeitos dos seus acessórios são triplicados!"
"DISORDER_SENSORYOVERLOADWEAPON_DESC","除了武器欄位外全部鎖定。你的武器效果三倍！","","Todos los espacios se bloquean menos el del arma. Los efectos del arma se triplican.","Tous vos emplacements sont verrouillés (sauf celui de l'arme). Les effets de votre arme sont triplés&nbsp;!","Deine Ausrüstungsplätze sind bis auf deine Waffe gesperrt. Der Effekt deiner Waffe wird verdreifacht!
","Tutti gli slot tranne quello dell'arma sono bloccati. Gli effetti dell'arma sono triplicati!","Com exceção do seu espaço de arma, todos os outros espaços ficam bloqueados. Os efeitos das suas armas são triplicados!"
"DISORDER_TAMPEREDGENES_NAME","污染基因","","Genes corrompidos","Gènes corrompus","Verdorbene Gene","Geni Contaminati","Genes Corrompidos"
"DISORDER_TAMPEREDGENES_DESC","每場戰鬥結束時獲得一個隨機突變。你倒地時屍體會被摧毀。","","Al final de cada combate, obtiene una mutación al azar. Cuando es abatida, su cadáver se destruye.","À la fin de chaque combat, vous recevez une mutation au hasard. Lorsque vous êtes K.O., votre cadavre est détruit.","Am Ende des Kampfes erhältst du eine zufällige Mutation. Wenn du in Ohnmacht fällst, wird deine Leiche zerstört.","Alla fine di ogni battaglia ottieni una mutazione casuale. Quando vai KO, il tuo cadavere viene distrutto.","Obtenha uma mutação aleatória no final de cada batalha. Ao ficar inconsciente, seu corpo é destruído."
"DISORDER_ETERNALYOUTH_NAME","永恆幼年","","Juventud eterna","Jeunesse éternelle","Ewige Jugend","Giovinezza Eterna","Juventude Eterna"
"DISORDER_ETERNALYOUTH_DESC","你會永遠是小貓！`n+1 [img:comfort]、+1 [img:stimulation]、+1 [img:appeal]","","Esta unidad es un gatito.. ¡para siempre!
+1 [img:comfort], +1 [img:stimulation], +1 [img:appeal].","Vous êtes un chaton... pour toujours&nbsp;! [img:comfort]&nbsp;+1, [img:stimulation]&nbsp;+1&nbsp;et [img:appeal]&nbsp;+1.","Du bist ein Kätzchen&nbsp;… für immer!
+1&nbsp;[img:comfort], +1&nbsp;[img:stimulation], +1&nbsp;[img:appeal].","Sei un gattino... per sempre!
+1 al [img:comfort], +1 alla [img:stimulation], +1 al [img:appeal].","Você é um gatinho... para sempre!
+1 de [img:comfort], +1 de [img:stimulation] e +1 de [img:appeal]"
"DISORDER_DARKONE_NAME","黑暗之子","","Oscuridad","Obscurité","Der Dunkle","L'Oscuro","Criatura das Sombras"
"DISORDER_DARKONE_DESC","回合結束時，對所有單位造成 1 傷害並按造成總傷害回復生命。每當你擊倒友軍，獲得全屬性提升。","","Al final del turno, inflige 1 de daño a todas las unidades y recupera una cantidad de PS igual al daño infligido. Cuando abate a un aliado, obtiene aumento total.","À la fin de votre tour, vous infligez Dégâts&nbsp;+1&nbsp;à toutes les unités et soignez les dégâts infligés. Chaque fois que vous mettez une unité alliée K.O., vous gagnez Hausse de stats.","Am Ende deines Zuges verursachst du bei allen Einheiten 1&nbsp;Schaden und heilst dich um die Summe dieses Schadens. Immer, wenn du einen Verbündeten besiegst, erhältst du einen Bonus auf alle Attribute.","Alla fine del tuo turno, infliggi 1 di danno a tutte le unità e ti curi della stessa quantità di danno inflitto. Ogni volta che mandi KO un alleato, ottieni Aumento delle Statistiche.","No fim do seu turno, cause 1 de dano a todas as unidades e cure-se de acordo com o dano causado. Sempre que um aliado estiver inconsciente, obtenha todos os atributos aumentados."
"DISORDER_FLAMINGFISTS_NAME","烈焰之拳","","Puños de llamas","Poings enflammés","Brennende Fäuste","Pugni Infuocati","Punhos Flamejantes"
"DISORDER_FLAMINGFISTS_DESC","你的基本攻擊施加燃燒 1。開場帶有燃燒 1。","","El ataque básico inflige 1 de quemadura. Empieza con 1 de quemadura.","Votre attaque de base inflige Brûlure&nbsp;+1. Vous commencez avec Brûlure&nbsp;+1.","Dein Grundangriff verursacht Verbrennung&nbsp;1. Beginne jeden Kampf mit Verbrennung&nbsp;1.","I tuoi attacchi base infliggono Bruciatura 1. Inizi con Bruciatura 1.","Seus ataques básicos aplicam queimadura 1. Inicie com queimadura 1."
"DISORDER_INTESTINALRPOLAPSE_NAME","腸道脫垂","","Prolapso intestinal","Prolapsus intestinal","Darmprolaps","Prolasso Intestinale","Prolapso Intestinal"
"DISORDER_INTESTINALPROLAPSE_DESC","你從背後受到雙倍傷害。","","Obtiene el doble de daño desde atrás.","Les dégâts sont doublés lorsque vous subissez une attaque par-derrière.","Du erleidest doppelten Schaden von hinten.","Ricevi il doppio del danno se ti colpiscono da dietro.","Você sofre dano dobrado por trás."
"DISORDER_BLESSINGOFGLORG_NAME","葛羅格祝福","","Bendición de Glorg","Bénédiction de Glorg","Segen von Glorg","Benedizione di Glorg","Benção de Glorg"
"DISORDER_BLESSINGOFGLORG_DESC","你可以卸下詛咒物品。","","Puede desequiparse los objetos malditos.","Vous ne pouvez pas retirer les objets maudits.","Du kannst verfluchte Gegenstände ablegen.","Puoi rimuovere gli oggetti maledetti.","Você não pode desequipar itens amaldiçoados."
"DISORDER_DEJAVU_NAME","既視感","","Déjà vu","Déjà vu","Déjà-vu","Déjà Vu","Déjà Vu"
"DISORDER_DEJAVU_DESC","有 10% 機率取消行動。`n[s:.7]當這隻貓回到家中時，既視感會消失。[/s]","","Tiene un 10 % de probabilidad de cancelar acciones.
[s:.7](El déjà vu desaparece cuando la unidad regresa a la casa).[/s]","10&nbsp;% de chances d'annuler des actions. [s:.7]Déjà vu disparaît lorsque cette unité retourne à la maison.[/s]","10%ige Wahrscheinlichkeit, dass Aktionen abgebrochen werden.
[s:.7]Déjà-vu verschwindet, wenn diese Katze nach Hause zurückkehrt.[/s]","10% di probabilità di annullare le azioni.
[s:.7]Il Déjà Vu scomparirà quando questo gatto tornerà a casa.[/s]","10% de chance de cancelar ações.
[s:.7]Déjà Vu desaparece quando este gato retorna para casa.[/s]"
"DISORDER_SEVEREDEJAVU_NAME","重度既視感","","Déjà vu severo","Grave déjà vu","Schweres Déjà-vu","Déjà Vu Severo","Déjà Vu Severo"
"DISORDER_SEVEREDEJAVU_DESC","史蒂芬現在能控制你。`n[s:.7]當這隻貓回到家中時，既視感會消失。[/s]","","Steven ahora controla a esta unidad.
[s:.7](El déjà vu desaparece cuando la unidad regresa a la casa).[/s]","Steven a pris le contrôle de votre corps. [s:.7]Grave déjà vu disparaît lorsque cette unité retourne à la maison.[/s]","Steven kontrolliert dich jetzt.
[s:.7]Déjà-vu verschwindet, wenn diese Katze nach Hause zurückkehrt.[/s]","Steven ha ora il controllo su di te.
[s:.7]Il Déjà Vu scomparirà quando questo gatto tornerà a casa.[/s]","Steven controla você agora.
[s:.7]Déjà Vu desaparece quando este gato retorna para casa.[/s]"
"DISORDER_DOWNSSYNDROME_NAME","唐氏症","","Síndrome de Down","Trisomie&nbsp;21","Down-Syndrom","Sindrome di Down","Síndrome de Down"
"DISORDER_DOWNSSYNDROME_DESC","","","","","","",""
"DISORDER_TACHYSENSIA_NAME","時間感知加速","","Taquisensia","Distorsion temporelle et sonore","Zeitstörung","Tachisensia","Taquissensibilização"
"DISORDER_TACHYSENSIA_DESC","","","","","","",""
"DISORDER_SAVANTSYNDROME_NAME","學者症候群","","Síndrome de Savant","Syndrome du savant","Inselbegabung","Sindrome di Savant","Síndrome de Savant"
"DISORDER_SAVANTSYNDROME_DESC","","","","","","",""
"DISORDER_WILLIAMSSYNDROME_NAME","威廉氏症候群","","Síndrome de Williams","Syndrome de Williams-Beuren","Williams-Beuren-Syndrom","Sindrome di Williams","Síndrome de Williams"
"DISORDER_WILLIAMSSYNDROME_DESC","你的攻擊可能施加魅惑。","","Los ataques pueden infligir embrujo.","Vos attaques peuvent infliger Envoûtement.","Deine Angriffe können Charme verursachen.","I tuoi attacchi possono infliggere Fascino.","Seus ataques podem enfeitiçar."
"DISORDER_SPINABIFIDA_NAME","脊柱裂","","Espina bífida","Spina Bifida","Spina bifida","Spina Bifida","Espinha Bífida"
"DISORDER_SPINABIFIDA_DESC","","","","","","",""
"DISORDER_ADHD_NAME","注意力不足過動症","","TDAH","TDAH","ADHS","Disturbo dell'Attenzione","TDAH"
"DISORDER_ADHD_DESC","你有 5 秒做決定，否則這隻貓會自行行動。","","Tienes 5 segundos para tomar decisiones o, si no, la unidad actúa por libre.","Vous avez 5&nbsp;secondes pour prendre une décision avant que cette unité ne fasse ce qu'elle veut.","Du musst dich innerhalb von 5&nbsp;Sek. für eine Aktion entscheiden, sonst agiert diese Katze selbstständig.","Hai 5 secondi per prendere delle decisioni, altrimenti questo gatto agirà in autonomia.","Você possui 5 segundos para tomar decisões, ou então este gato vai decidir por si só."
"DISORDER_BLACKFETIN_NAME","黑色Fetin","","Fetén negro","Fetin noir","Schwarzer Fetan","Fetin Nero","Fetina Negra"
"DISORDER_BLACKFETIN_DESC","你每回合有 10% 機率由 AI 控制。`n當友方貓倒地時，回滿你的法力。","","Tiene un 10 % de probabilidad de que la controle la IA cada turno.
Cuando un aliado es abatido, esta unidad recupera todo su maná. ","10&nbsp;% de chances que l'IA prenne le contrôle à chaque tour. Lorsqu'une unité alliée est K.O., vous récupérez tout votre mana.","In jedem Zug besteht eine Wahrscheinlichkeit von 10&nbsp;%, dass du computergesteuert wirst.
Wenn eine verbündete Katze in Ohnmacht fällt, stellst du all dein Mana wieder her. ","10% di probabilità di essere controllato dall'IA a ogni turno.
Quando un gatto alleato va KO, si rigenera tutto il tuo mana.","Você possui 10% de chance de ficar sob controle do computador em cada turno.
Quando um gato aliado fica inconsciente, restaure toda a sua mana."
"DISORDER_ORANGEFETIN_NAME","橘色Fetin","","Fetén naranja","Fetin orange","Oranger Fetan","Fetin Arancione","Fetina Laranja"
"DISORDER_ORANGEFETIN_DESC","你每回合有 10% 機率由 AI 控制。`n當你擊殺敵人時，獲得 3 法力並回復 2 生命。","","Tiene un 10 % de probabilidad de que la controle la IA cada turno.
Cuando mata a un enemigo, obtiene 3 de maná y recupera 2 PS.","10&nbsp;% de chances que l'IA prenne le contrôle à chaque tour. Lorsque vous tuez un ennemi, vous gagnez 3&nbsp;mana et 2&nbsp;PV.","In jedem Zug besteht eine Wahrscheinlichkeit von 10&nbsp;%, dass du computergesteuert wirst.
Wenn du einen Gegner tötest, erhältst du 3&nbsp;Mana und heilst dich um 2&nbsp;LP.","10% di possibilità di essere controllato dall'IA a ogni turno.
Quando uccidi un nemico, guadagni 3 mana e rigeneri 2 PS.","Você possui 10% de chance de ficar sob controle do computador em cada turno.
Ao matar um inimigo, obtenha 3 de mana e cure 2 PV."
"DISORDER_PURPLEFETIN_NAME","紫色Fetin","","Fetén morado","Fetin violet","Lila Fetan","Fetin Viola","Fetina Roxa"
"DISORDER_PURPLEFETIN_DESC","你每回合有 10% 機率由 AI 控制。`n你可重擲升級選項 3 次。","","Tiene un 10 % de probabilidad de que la controle la IA cada turno.
Puede aplicar 3 cambios al azar de las opciones de subida de nivel.","10&nbsp;% de chances que l'IA prenne le contrôle à chaque tour. Vous pouvez tirer de nouvelles options de gain de niveau 3&nbsp;fois.","In jedem Zug besteht eine Wahrscheinlichkeit von 10&nbsp;%, dass du computergesteuert wirst.
Du kannst deine Auswahlmöglichkeiten dreimal neu generieren, wenn du ein Level aufsteigst.","10% di possibilità di essere controllato dall'IA a ogni turno.
Puoi modificare le tue opzioni quando aumenti di livello per 3 volte.","Você possui 10% de chance de ficar sob controle do computador em cada turno.
Você pode rolar novamente suas opções ao subir de nível 3 vezes."
"","","","","","","",""
"","","","","","","",""
"//placeholders","","","","","","",""
"PASSIVE_STARTER_PLACEHOLDER_NAME","未定義","","¿?","???","???","???","???"
"PASSIVE_STARTER_PLACEHOLDER_FIGHTER_DESC","在鎖定隊伍項圈時，會變成隨機一個鬥士被動。","","Cuando asignas los collares del grupo, se convierte en una pasiva de luchador al azar.","Devient une compétence passive de Pugiliste lorsque vous verrouillez les colliers de votre équipe.","Wird zu einem zufälligen Krieger-Passiveffekt, wenn du die Klassen deiner Gruppe zugewiesen hast.","Diventa un'abilità passiva casuale del Guerriero quando blocchi i collari della tua squadra.","Torna-se uma habilidade passiva aleatória de lutador quando você trava as coleiras da sua equipe."
"PASSIVE_STARTER_PLACEHOLDER_THIEF_DESC","在鎖定隊伍項圈時，會變成隨機一個盜賊被動。","","Cuando asignas los collares del grupo, se convierte en una pasiva de ladrón al azar.","Devient une compétence passive de Fourbe lorsque vous verrouillez les colliers de votre équipe.","Wird zu einem zufälligen Dieb-Passiveffekt, wenn du die Klassen deiner Gruppe zugewiesen hast.","Diventa un'abilità passiva casuale del Ladro quando blocchi i collari della tua squadra.","Torna-se uma habilidade passiva aleatória de ladrão quando você trava as coleiras da sua equipe."
