"KEY","en","notes","sp","fr","de","it","pt-br"
"ARMOR_NURSENECKLACE_DESC","+1 生命回復。你的治療額外回復 1。","","+1 de regeneración de salud. Sus acciones curativas devuelven 1 PS extra.","Régénération de PV +1. Vos soins vous soignent 1&nbsp;fois de plus.","+1&nbsp;Lebensregeneration. Deine Heilungen heilen 1&nbsp;LP mehr.","+1 a Rigenerazione Salute. Le tue cure rigenerano 1 PS aggiuntivo.","+1 de regeneração de saúde. Suas curam curam 1 a mais."
"SETBONUS_NURSE_NAME","護士套裝加成！","","¡Bonificación de conjunto de enfermería!","Bonus d'ensemble&nbsp;: infirmière&nbsp;!","Setbonus: Krankenpfleger!","Bonus Set: Infermiere!","Bônus de Conjunto de Enfermeira!"
"SETBONUS_NURSE_DESC","你的基本攻擊變為神聖，且可治療友軍。","","El ataque básico se convierte en sagrado y puede curar a los aliados.","Votre attaque de base devient de type Saint et soigne les alliés.","Dein Grundangriff wird heilig und kann Verbündete heilen.","Il tuo attacco base diventa sacro e può curare gli alleati.","Seu ataque básico se torna sagrado e pode curar aliados."
"","","","","","","",""
"ARMOR_OBELISKMASK_NAME","方尖碑寶石","","Joya del obelisco","Joyau de l'obélisque","Obeliskjuwel","Gioiello dell'Obelisco","Jóia de Obelisco"
"ARMOR_OBELISKMASK_DESC","當你擊殺單位時，獲得 +2 [img:int] 與 +2 [img:cha]。`n以此方式獲得的屬性在你受到傷害時會失去。","","Obtiene +2 [img:int] y +2 [img:cha] al matar a una unidad.
Los atributos obtenidos así se pierden al sufrir daño.","[img:int] +2&nbsp;et [img:cha] +2&nbsp;quand vous tuez une unité.
Vous perdez les stats obtenues de cette manière quand vous subissez des dégâts.","Erhalte +2&nbsp;[img:int] und +2&nbsp;[img:cha], wenn du eine Einheit tötest.
Attribute, die du auf diese Weise erhältst, verschwinden, wenn du Schaden erleidest.","Ottieni +2 all'[img:int] e +2 al [img:cha] quando uccidi un'unità.
Le statistiche ottenute in questo modo vengono perse quando subisci danno.","Obtenha +2 de [img:int] e +2 de [img:cha] ao matar uma unidade.
Atributos obtidos desta forma são perdidos ao sofrer dano."
"ARMOR_OBELISKHAT_NAME","方尖碑頭盔","","Casco del obelisco","Casque de l'obélisque","Obeliskhelm","Elmo dell'Obelisco","Capacete de Obelisco"
"ARMOR_OBELISKHAT_DESC","當你擊殺單位時，獲得 +2 [img:dex] 與 +2 [img:lck]。`n以此方式獲得的屬性在你受到傷害時會失去。","","Obtiene +2 [img:dex] y +2 [img:lck] al matar a una unidad.
Los atributos obtenidos así se pierden al sufrir daño.","[img:dex] +2&nbsp;et [img:lck] +2&nbsp;quand vous tuez une unité.
Vous perdez les stats obtenues de cette manière quand vous subissez des dégâts.","Erhalte +2&nbsp;[img:dex] und +2&nbsp;[img:lck], wenn du eine Einheit tötest.
Attribute, die du auf diese Weise erhältst, verschwinden, wenn du Schaden erleidest.","Ottieni +2 alla [img:dex] e +2 alla [img:lck] quando uccidi un'unità.
Le statistiche ottenute in questo modo vengono perse quando subisci danno.","Obtenha +2 de [img:dex] e +2 de [img:lck] ao matar uma unidade.
Atributos obtidos desta forma são perdidos ao sofrer dano."
"ARMOR_OBELISKARMOR_NAME","方尖碑護肩","","Hombreras del obelisco","Épaulettes de l'obélisque","Obeliskschulterpolster","Spallacci dell'Obelisco","Ombreiras de Obelisco"
"ARMOR_OBELISKARMOR_DESC","當你擊殺單位時，獲得 +2 [img:str]、+2 [img:spd] 與 +2 [img:con]。`n以此方式獲得的屬性在你受到傷害時會失去。","","Obtiene +2 [img:str], +2 [img:spd] y +2 [img:con] al matar a una unidad.
Los atributos obtenidos así se pierden al sufrir daño.","[img:str] +2, [img:spd] +2&nbsp;et [img:con] +2&nbsp;quand vous tuez une unité.
Vous perdez les stats obtenues de cette manière quand vous subissez des dégâts.","Erhalte +2&nbsp;[img:str], +2&nbsp;[img:spd] und +2&nbsp;[img:con], wenn du eine Einheit tötest.
Attribute, die du auf diese Weise erhältst, verschwinden, wenn du Schaden erleidest.","Ottieni +2 alla [img:str], +2 alla [img:spd] e +2 alla [img:con] quando uccidi un'unità.
Le statistiche ottenute in questo modo vengono perse quando subisci danno.","Obtenha +2 de [img:str], +2 de [img:spd] e +2 de [img:con] ao matar uma unidade.
Atributos obtidos desta forma são perdidos ao sofrer dano."
"SETBONUS_OBELISK_NAME","方尖碑套裝加成！","","¡Bonificación de conjunto del obelisco!","Bonus d'ensemble&nbsp;: obélisque&nbsp;!","Setbonus: Obelisk!","Bonus Set: Obelisco!","Bônus de Conjunto de Obelisco!"
"SETBONUS_OBELISK_DESC","若你回合結束時仍有未使用的移動動作，獲得 +1 [img:divineshield]。","","Si acaba el turno con acciones de movimiento sin usar, obtiene +1 [img:divineshield].","[img:divineshield] +1&nbsp;si vous terminez votre tour avec des actions de déplacement inutilisées.","Wenn du deinen Zug mit unbenutzten Bewegungsaktionen beendest, erhältst du +1&nbsp;[img:divineshield].","Se termini il tuo turno con azioni di movimento non utilizzate, ottieni +1 allo [img:divineshield].","Ao finalizar seu turno com ações de movimento não utilizadas, obtenha +1 de [img:divineshield]."
"","","","","","","",""
"ARMOR_PAPERHAT_NAME","紙帽","","Gorro de papel","Chapeau en papier","Papierhut","Cappello di Carta","Chapéu de Papel"
"ARMOR_PAPERHAT_DESC","+1 流血荊棘。`n你的基本攻擊會施加流血。`n易碎、脆化、易燃，遇水融化。","","+1 de espinas hemorrágicas.
El ataque básico inflige hemorragia.
Fragilidad, endeblez, inflamabilidad. Se derrite en el agua.","Épines sanglantes +1.
Votre attaque de base inflige Saignement.
Fragile, Cassant, Inflammable, se désintègre dans l'eau.","+1&nbsp;Blutige Dornen.
Dein Grundangriff verursacht Blutung.
Zerbrechlich, Spröde, Leicht brennbar, Wasserlöslich.","+1 Spine Insanguinate.
Il tuo attacco base infligge Sanguinamento.
Fragile, Friabile, Infiammabile, si scioglie in acqua.","+1 de espinhos de sangramento.
Seu ataque básico aplica sangramento.
Frágil, quebradiço, inflamável, derrete na água."
"ARMOR_PAPERMASK_NAME","紙面具","","Máscara de papel","Masque en papier","Papiermaske","Maschera di Carta","Máscara de Papel"
"ARMOR_PAPERMASK_DESC","+1 流血荊棘。`n你的基本攻擊會施加流血。`n易碎、脆化、易燃，遇水融化。","","+1 de espinas hemorrágicas.
El ataque básico inflige hemorragia.
Fragilidad, endeblez, inflamabilidad. Se derrite en el agua.","Épines sanglantes +1.
Votre attaque de base inflige Saignement.
Fragile, Cassant, Inflammable, se désintègre dans l'eau.","+1&nbsp;Blutige Dornen.
Dein Grundangriff verursacht Blutung.
Zerbrechlich, Spröde, Leicht brennbar, Wasserlöslich.","+1 Spine Insanguinate.
Il tuo attacco base infligge Sanguinamento.
Fragile, Friabile, Infiammabile, si scioglie in acqua.","+1 de espinhos de sangramento.
Seu ataque básico aplica sangramento.
Frágil, quebradiço, inflamável, derrete na água."
"ARMOR_PAPERARMOR_NAME","紙護肩","","Hombreras de papel","Épaulettes en papier","Papierschulterpolster","Spalline di Carta","Ombreiras de Papel"
"ARMOR_PAPERARMOR_DESC","+1 流血荊棘。`n你的基本攻擊會施加流血。`n易碎、脆化、易燃，遇水融化。","","+1 de espinas hemorrágicas.
El ataque básico inflige hemorragia.
Fragilidad, endeblez, inflamabilidad. Se derrite en el agua.","Épines sanglantes +1.
Votre attaque de base inflige Saignement.
Fragile, Cassant, Inflammable, se désintègre dans l'eau.","+1&nbsp;Blutige Dornen.
Dein Grundangriff verursacht Blutung.
Zerbrechlich, Spröde, Leicht brennbar, Wasserlöslich.","+1 Spine Insanguinate.
Il tuo attacco base infligge Sanguinamento.
Fragile, Friabile, Infiammabile, si scioglie in acqua.","+1 de espinhos de sangramento.
Seu ataque básico aplica sangramento.
Frágil, quebradiço, inflamável, derrete na água."
"SETBONUS_PAPER_NAME","紙系套裝加成！","","¡Bonificación de conjunto de papel!","Bonus d'ensemble&nbsp;: papier&nbsp;!","Setbonus: Papierrüstung!","Bonus Set: Carta!","Bônus de Conjunto de Papel!"
"SETBONUS_PAPER_DESC","+1 流血荊棘。紙系套裝部件不再易碎也不再脆化。","","+1 de espinas hemorrágicas. Las piezas de papel ya no sufren fragilidad ni endeblez.","Épines sanglantes +1. Les éléments de l'ensemble en papier ne sont plus Fragiles ni Cassants.","+1&nbsp;Blutige Dornen. Papiersetgegenstände sind nicht mehr zerbrechlich oder spröde.","+1 Spine Insanguinate. I pezzi del set Carta non sono più fragili né friabili.","+1 de espinhos de sangramento. As peças do conjunto não são mais frágeis ou quebradiças."
"","","","","","","",""
"SETBONUS_PARASITE_NAME","寄生套裝加成！","","¡Bonificación de conjunto parásito!","Bonus d'ensemble&nbsp;: parasite&nbsp;!","Setbonus: Parasiten!","Bonus Set: Parassita!","Bônus de Conjunto de Parasita!"
"SETBONUS_PARASITE_DESC","每場戰鬥結束時，永久失去一項隨機屬性並獲得一個隨機突變。","","Al final de cada combate, pierde un atributo al azar para siempre y obtiene una mutación al azar.","À la fin de chaque combat, vous perdez une stat aléatoire de façon permanente et gagnez une mutation aléatoire.","Am Ende jedes Kampfes verlierst du dauerhaft ein zufälliges Attribut und erhältst eine zufällige Mutation.","Alla fine di ogni battaglia, perdi permanentemente una statistica casuale e ottieni una mutazione casuale.","No final de cada batalha, perca um atributo aleatório permanentemente e obtenha uma mutação aleatória."
"","","","","","","",""
"ARMOR_PHOENIXHAT_NAME","鳳凰帽","","Sombrero del fénix","Chapeau phénix","Phoenixhut","Cappello della Fenice","Chapéu de Fênix"
"ARMOR_PHOENIXHAT_DESC","+10% 閃避率。每次你結束移動時，獲得 +1 [img:spd] 與充能 2。","","+10 % de probabilidad de esquiva. Cada vez que termina un movimiento, obtiene +1 [img:spd] y 2 de carga.","Chances d'esquive +10&nbsp;%. Quand vous finissez de vous déplacer, [img:spd] +1&nbsp;et Charge +2.","+10&nbsp;% Ausweichchance. Jedes Mal, wenn du dich bewegt hast, erhältst du +1&nbsp;[img:spd] und Ladung&nbsp;2.","+10% di probabilità di schivata. Ogni volta che termini il movimento, ottieni +1 alla [img:spd] e Carica 2.","+10% de chance de esquiva. A cada vez que finalizar seu movimento, obtenha +1 de [img:spd] e carregamento 2."
"ARMOR_PHOENIXMASK_NAME","鳳凰面具","","Máscara del fénix","Masque de phénix","Phoenixmaske","Maschera della Fenice","Máscara de Fênix"
"ARMOR_PHOENIXMASK_DESC","+10% 閃避率。每次你結束移動時，獲得 +1 [img:spd] 與充能 2。","","+10 % de probabilidad de esquiva. Cada vez que termina un movimiento, obtiene +1 [img:spd] y 2 de carga.","Chances d'esquive +10&nbsp;%. Quand vous finissez de vous déplacer, [img:spd] +1&nbsp;et Charge +2.","+10&nbsp;% Ausweichchance. Jedes Mal, wenn du dich bewegt hast, erhältst du +1&nbsp;[img:spd] und Ladung&nbsp;2.","+10% di probabilità di schivata. Ogni volta che termini il movimento, ottieni +1 alla [img:spd] e Carica 2.","+10% de chance de esquiva. A cada vez que finalizar seu movimento, obtenha +1 de [img:spd] e carregamento 2."
"ARMOR_PHOENIXNECKLACE_NAME","鳳凰項鍊","","Gargantilla del fénix","Collier de phénix","Phoenixhalskette","Collana della Fenice","Colar de Fênix"
"ARMOR_PHOENIXNECKLACE_DESC","+10% 閃避率。每次你結束移動時，獲得 +1 [img:spd] 與充能 2。","","+10 % de probabilidad de esquiva. Cada vez que termina un movimiento, obtiene +1 [img:spd] y 2 de carga.","Chances d'esquive +10&nbsp;%. Quand vous finissez de vous déplacer, [img:spd] +1&nbsp;et Charge +2.","+10&nbsp;% Ausweichchance. Jedes Mal, wenn du dich bewegt hast, erhältst du +1&nbsp;[img:spd] und Ladung&nbsp;2.","+10% di probabilità di schivata. Ogni volta che termini il movimento, ottieni +1 alla [img:spd] e Carica 2.","+10% de chance de esquiva. A cada vez que finalizar seu movimento, obtenha +1 de [img:spd] e carregamento 2."
"SETBONUS_PHOENIX_NAME","鳳凰套裝加成！","","¡Bonificación de conjunto del fénix!","Bonus d'ensemble&nbsp;: phénix&nbsp;!","Setbonus: Phoenixrüstung!","Bonus Set: Fenice!","Bônus de Conjunto de Fênix!"
"SETBONUS_PHOENIX_DESC","飛行。你每回合可額外移動一次。","","Vuela. Puede moverse otra vez cada turno.","Vol. Vous pouvez vous déplacer une fois de plus chaque tour.","Du fliegst. Du kannst dich in jedem Zug ein zusätzliches Mal bewegen.","Volo. Puoi muoverti una volta aggiuntiva ogni turno.","Voador. Você pode se mover uma vez adicional em cada turno."
"","","","","","","",""
"ARMOR_MINIMOON_NAME","迷你月亮","","Miniluna","Mini lune","Minimond","Mini Luna","Mini Lua"
"ARMOR_MINIMOON_DESC","你的基本攻擊有 +25% 機率對命中目標射出小行星。`n+10% 格擋機率。","","El ataque básico tiene +25 % de probabilidad de disparar un asteroide a aquello que golpea.
+10 % de probabilidad de bloquear.","Votre attaque de base a 25&nbsp;% de chances de projeter un astéroïde sur la cible.
Chances de bloquer les dégâts +10&nbsp;%.","Dein Grundangriff hat eine +25%ige Wahrscheinlichkeit, einen Asteroiden auf das Ziel, das er trifft, zu verschießen.
+10&nbsp;% Blockchance.","Il tuo attacco base ha un +25% di probabilità di sparare un asteroide contro ciò che colpisce.
+10% di probabilità di Parata.","Seu ataque básico possui +25% de chance de atirar um asteroide em tudo que golpear.
+10% de chance de bloquear."
"ARMOR_TINYPLANET_NAME","小行星","","Planeta pequeñito","Petite planète","Winziger Planet","Piccolo Pianeta","Planeta Minúsculo"
"ARMOR_TINYPLANET_DESC","你的基本攻擊會把單位拉向你。`n對接觸你的單位施加瘀傷。","","El ataque básico atrae a las unidades.
Inflige moratón a las unidades que entren en contacto.","Votre attaque de base attire les unités vers vous.
Inflige Contusion aux unités qui vous touchent.","Dein Grundangriff zieht Einheiten an dich heran.
Verursache Beulen bei Einheiten, die dich berühren.","Il tuo attacco base attira le unità verso di te.
Infliggi Livido alle unità che ti toccano.","Seu ataque básico puxa unidades na sua direção.
Aplique contusão em unidades que entrarem em contato com você."
"ARMOR_ASTEROIDBELT_NAME","小行星帶","","Cinturón de asteroides","Ceinture d'astéroïdes","Asteroidengürtel","Cintura di Asteroidi","Cinturão de Asteróides"
"ARMOR_ASTEROIDBELT_DESC","+2 招架。`n+10% 格擋傷害機率。","","+2 de refuerzo.
+10 % de probabilidad de bloquear el daño.","Garde +2.
Chances de bloquer les dégâts +10&nbsp;%.","+2&nbsp;Wappnen.
+10&nbsp;% Wahrscheinlichkeit, Schaden zu blockieren.","+2 alla Guardia.
+10% di probabilità di bloccare il danno.","+2 de preparação.
+10% de chance de bloquear dano."
"SETBONUS_PLANET_NAME","行星套裝加成！","","¡Bonificación de conjunto planetario!","Bonus d'ensemble&nbsp;: planètes&nbsp;!","Setbonus: Planeten!","Bonus Set: Pianeta!","Bônus de Conjunto de Planeta!"
"SETBONUS_PLANET_DESC","飛行。對你接觸到的單位施加瘀傷 1。`n每輪結束時，將 2 格內所有單位拉向你。","","Vuela. Inflige 1 de moratón a las unidades que entren en contacto.
Atrae a todas las unidades en un radio de 2 casillas al final de cada ronda.","Vol. Inflige Contusion +1&nbsp;aux unités qui vous touchent.
Attire vers vous les unités situées dans un rayon de 2&nbsp;cases à la fin de chaque manche.","Du fliegst. Verursache Beulen&nbsp;1 bei Einheiten, die du berührst.
Ziehe am Ende jeder Runde jede Einheit innerhalb von 2&nbsp;Feldern an dich heran.","Volo. Infliggi Livido 1 alle unità che ti toccano.
Alla fine di ogni round, attiri verso di te tutte le unità entro 2 caselle.","Voador. Aplique contusão 1 em unidades com as quais você entra em contato.
Puxe toda unidade dentro de 2 espaços de distância na sua direção no final de cada rodada."
"","","","","","","",""
"ARMOR_PROWLERSCAP_NAME","潛獵者帽","","Gorra de maleante","Bonnet de rôdeur","Pirscherkappe","Berretto del Predatore","Chapéu de Gatuno"
"ARMOR_PROWLERSCAP_DESC","背刺有 +25% 暴擊率。","","Los ataques por la espalda tienen +25 % de probabilidad de crítico.","Chances de critique par attaque sournoise +25&nbsp;%.","Greifst du von hinten an, ist deine Trefferchance um +25&nbsp;% erhöht.","I colpi alle spalle hanno un +25% di probabilità di colpo critico.","Punhaladas possuem +25% de chance de crítico."
"ARMOR_PROWLERSMASK_NAME","潛獵者面具","","Máscara de maleante","Masque de rôdeur","Pirschermaske","Maschera del Predatore","Máscara de Gatuno"
"ARMOR_PROWLERSMASK_DESC","背刺會施加流血 1。","","Los ataques por la espalda infligen 1 de hemorragia.","Les attaques sournoises infligent Saignement +1.","Greifst du von hinten an, verursachst du Blutung&nbsp;1.","I colpi alle spalle infliggono Sanguinamento 1.","Punhaladas aplicam sangramento 1."
"ARMOR_PROWLERSVIAL_NAME","潛獵者藥瓶","","Vial de maleante","Fiole du rôdeur","Pirscherfläschchen","Fiala del Predatore","Frasco de Gatuno"
"ARMOR_PROWLERSVIAL_DESC","背刺時回復你 2 點生命。","","Los ataques por la espalda devuelven 2 PS.","Les attaques sournoises vous rendent 2&nbsp;PV.","Greifst du von hinten an, heilst du dich um 2&nbsp;LP.","I colpi alle spalle ti curano di 2 PS.","Punhaladas curam você em 2 PV."
"SETBONUS_PROWLER_NAME","潛獵者套裝加成！","","¡Bonificación de conjunto de maleante!","Bonus d'ensemble&nbsp;: rôdeur&nbsp;!","Setbonus: Pirscherrüstung!","Bonus Set: Predatore!","Bônus de Conjunto de Gatuno!"
"SETBONUS_PROWLER_DESC","背刺必定暴擊。","","Los ataques por la espalda siempre son críticos.","Les attaques sournoises sont toujours critiques.","Greifst du von hinten an, triffst du immer kritisch.","I colpi alle spalle sono sempre critici.","Punhaladas são sempre críticos."
"","","","","","","",""
"ARMOR_TINFOILHAT_NAME","錫箔帽","","Gorro de papel de aluminio","Chapeau en papier d'alu","Aluhut","Cappello di Stagnola","Chapéu de Papel Alumínio"
